,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,법정동명,도로명주소,경도,위도
270276,프로포즈,소매,의복의류,남성의류전문점,서울특별시,중구,장충동,장충동2가,서울특별시 중구 동호로 231,127.007728290739,37.5579838196526
47886,빅쇼룸노래주점,음식,유흥주점,룸살롱/단란주점,서울특별시,중랑구,상봉1동,상봉동,서울특별시 중랑구 망우로 379,127.094464513754,37.5988135834267
214512,서울경희한의원,의료,병원,한의원,서울특별시,노원구,공릉1동,공릉동,서울특별시 노원구 동일로192길 10,127.073769623278,37.625693234379
143964,요거프레소사당점,음식,패스트푸드,아이스크림판매,서울특별시,동작구,사당4동,사당동,서울특별시 동작구 사당로16길 47,126.972434054217,37.4815433591179
219132,이미영산부인과,의료,병원,산부인과,서울특별시,강서구,방화1동,방화동,서울특별시 강서구 방화동로 56,126.812101314149,37.5652869977152
71986,야구장,관광/여가/오락,스포츠/운동,실외야구연습장,서울특별시,용산구,남영동,갈월동,서울특별시 용산구 한강대로81길 32,126.971512912344,37.5421038645839
39403,종합화장품,소매,화장품소매,화장품판매점,서울특별시,성북구,장위2동,장위동,서울특별시 성북구 장위로38길 25,127.050863120725,37.6123290027715
384047,히카리,음식,유흥주점,기타일반유흥주점,서울특별시,은평구,갈현1동,갈현동,서울특별시 은평구 갈현로 330,126.918418575644,37.6258581740302
338635,지성지물,소매,가정/주방/인테리어,지물판매,서울특별시,강서구,방화3동,방화동,서울특별시 강서구 금낭화로 145,126.81277786192,37.5782866225385
138729,와크리,소매,음/식료품소매,식료품점,서울특별시,관악구,난향동,신림동,서울특별시 관악구 난향길 54,126.916150595259,37.4626590001404
191288,대원슈퍼,소매,종합소매점,수퍼마켓,서울특별시,동대문구,용신동,신설동,서울특별시 동대문구 천호대로7길 37,127.027542508927,37.5757190592021
126824,씨제이푸드빌더플레이스,음식,양식,정통양식/경양식,서울특별시,종로구,사직동,신문로1가,서울특별시 종로구 새문안로 103,126.97605816221,37.5704991832698
189301,세븐일레븐,소매,종합소매점,편의점,서울특별시,도봉구,쌍문3동,쌍문동,서울특별시 도봉구 도봉로113길 7,127.033604991068,37.6479240160875
395556,킹마트,소매,종합소매점,수퍼마켓,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 테헤란로19길 14,127.033623702132,37.5010539687003
406085,아보미,음식,패스트푸드,샌드위치전문점,서울특별시,영등포구,당산2동,당산동4가,서울특별시 영등포구 당산로41길 11,126.89865978005,37.530679411855
179524,락노래클럽,음식,유흥주점,룸살롱/단란주점,서울특별시,동대문구,전농1동,전농동,서울특별시 동대문구 왕산로 192-2,127.044587472887,37.5796155986108
29668,진우리독도참치,음식,일식/수산물,참치전문점,서울특별시,강서구,우장산동,내발산동,서울특별시 강서구 강서로52길 16,126.8389323951,37.5577059520794
227753,부가티,소매,종합소매점,잡화점,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 테헤란로 101,127.028022534124,37.4986562606686
3602,동우개발,부동산,부동산중개,부동산중개,서울특별시,성동구,금호4가동,금호동4가,서울특별시 성동구 금호로 17,127.024058368463,37.5468748710154
291616,해적선,음식,일식/수산물,횟집,서울특별시,동대문구,장안2동,장안동,서울특별시 동대문구 장한로 92,127.069821997029,37.5688063536485
221332,기꾸,음식,일식/수산물,음식점-일식,서울특별시,서초구,서초3동,서초동,서울특별시 서초구 반포대로28길 28,127.010134173135,37.4907135994801
400599,레스트바버샵,생활서비스,이/미용/건강,남성미용실,서울특별시,양천구,신정4동,신정동,서울특별시 양천구 오목로 232,126.863016968028,37.5256922660814
353538,옥천갈매기,음식,한식,한식/백반/한정식,서울특별시,강동구,천호2동,천호동,서울특별시 강동구 구천면로 293,127.133590876432,37.5460534133847
63655,쿨펫동물병원,의료,수의업,수의업-종합,서울특별시,구로구,신도림동,신도림동,서울특별시 구로구 경인로 661,126.886965798897,37.5090348833153
314294,보석김밥,음식,분식,라면김밥분식,서울특별시,송파구,석촌동,석촌동,서울특별시 송파구 백제고분로40길 14,127.106362671759,37.5034107298503
353653,이오브이학원이오브이어학원,학문/교육,학원-어학,학원-외국어/어학,서울특별시,구로구,수궁동,궁동,서울특별시 구로구 부일로19길 10,126.836632137229,37.4937727920469
16196,뉴스킨화장코너,소매,화장품소매,화장품판매점,서울특별시,광진구,자양3동,자양동,서울특별시 광진구 뚝섬로35길 32,127.071279353427,37.536208827759
131964,청탑미용실,생활서비스,이/미용/건강,여성미용실,서울특별시,종로구,종로1.2.3.4가동,예지동,서울특별시 종로구 창경궁로 79,126.99766019139,37.5694231172174
147707,JOSSSS,소매,의복의류,일반의류,서울특별시,중구,광희동,을지로6가,서울특별시 중구 장충단로 253,127.008066512261,37.5674746566524
65879,돌판삼겹살,음식,한식,갈비/삼겹살,서울특별시,강북구,삼양동,미아동,서울특별시 강북구 솔매로 83,127.021540209752,37.6251725686124
394686,오피스큐브,소매,가전제품소매,일반가전제품,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 청파로 74,126.959600845599,37.5328899510721
322802,본죽앤비빔밥카페강북삼성병원점,음식,별식/퓨전요리,죽전문점,서울특별시,종로구,교남동,평동,서울특별시 종로구 새문안로 29,126.967794421205,37.5688594066443
49927,롯데알미늄생활용품영업부,소매,종합소매점,생활용품판매,서울특별시,금천구,독산1동,독산동,서울특별시 금천구 벚꽃로10길 25,126.892480427378,37.4634216668279
24875,네오포토,생활서비스,사진,사진관,서울특별시,중구,명동,을지로1가,서울특별시 중구 남대문로9길 39,126.980231165454,37.5666518170168
224864,에쎄,소매,의복의류,일반의류,서울특별시,광진구,구의2동,구의동,서울특별시 광진구 자양로 287,127.091789312848,37.5514880099493
116641,스타세탁,생활서비스,세탁/가사서비스,세탁소/빨래방,서울특별시,은평구,구산동,구산동,서울특별시 은평구 서오릉로11길 18,126.914398440151,37.6109542760832
335966,서초스파세신,생활서비스,이/미용/건강,비만/피부관리,서울특별시,서초구,반포4동,반포동,서울특별시 서초구 서초중앙로31길 6-3,127.011266310118,37.5000489933568
66938,태안유통태안로손,소매,종합소매점,편의점,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 강남대로66길 16,127.032147341941,37.4918871554937
96181,낙원복떡집,음식,제과제빵떡케익,떡전문,서울특별시,도봉구,창2동,창동,서울특별시 도봉구 덕릉로57길 31,127.03682612581,37.6398050118284
184898,아이디마이크로,소매,사무/문구/컴퓨터,컴퓨터/주변기기,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 청파로 77,126.960850349137,37.5333514753031
258010,황금벼슬바베큐,음식,양식,바베큐전문,서울특별시,중랑구,면목7동,면목동,서울특별시 중랑구 면목로35길 47,127.083428854342,37.5789504505399
342012,삼우사우나내,생활서비스,대중목욕탕/휴게,사우나/증기탕/온천,서울특별시,은평구,수색동,수색동,서울특별시 은평구 은평터널로 14,126.896588979316,37.5828931798343
364780,세븐일레븐,소매,종합소매점,편의점,서울특별시,중구,소공동,태평로2가,서울특별시 중구 세종대로 76-1,126.976919913821,37.5629469180116
186238,고봉민김밥인노원,음식,분식,라면김밥분식,서울특별시,노원구,상계9동,상계동,서울특별시 노원구 동일로 1538,127.057839335667,37.6662398348559
198981,스위트플라워팩토리,소매,선물/팬시/기념품,꽃집/꽃배달,서울특별시,서초구,서초4동,서초동,서울특별시 서초구 서초대로73길 9,127.025211135746,37.4982997046774
295901,우성문구,소매,사무/문구/컴퓨터,사무/문구용품,서울특별시,송파구,잠실7동,잠실동,서울특별시 송파구 올림픽로4길 48,127.074237018034,37.5065513041048
206558,로파우사다,소매,의복의류,일반의류,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 연세로 26-1,126.937102217606,37.5579818282112
200863,쉐프강의맛있는짜장강남역,음식,중식,중국음식/중국집,서울특별시,서초구,서초4동,서초동,서울특별시 서초구 서초대로75길 45,127.024513775041,37.5014836817429
406029,나이스가이,생활서비스,이/미용/건강,여성미용실,서울특별시,송파구,잠실6동,신천동,서울특별시 송파구 올림픽로35가길 9,127.103423400509,37.5174810110202
9012,대왕공인중개사,부동산,부동산중개,부동산중개,서울특별시,성동구,왕십리도선동,도선동,서울특별시 성동구 왕십리로30길 1,127.030743879548,37.5645544141066
301593,화에스테틱,생활서비스,이/미용/건강,비만/피부관리,서울특별시,강서구,화곡본동,화곡동,서울특별시 강서구 까치산로12길 57,126.848744546873,37.5430340971123
248720,은옥침대한토실업,소매,가구소매,가구판매-침대전문,서울특별시,강남구,삼성1동,삼성동,서울특별시 강남구 영동대로 645,127.056735765516,37.5194330891673
30395,카페ONDA,음식,커피점/카페,커피전문점/카페/다방,서울특별시,관악구,청룡동,봉천동,서울특별시 관악구 장군봉길 46,126.939257162216,37.4809528041589
207903,예성내과의원,의료,병원,내과/외과,서울특별시,영등포구,영등포본동,영등포동,서울특별시 영등포구 신길로 252,126.911753371818,37.5141044713849
306196,차빈헤어,생활서비스,이/미용/건강,여성미용실,서울특별시,영등포구,신길5동,신길동,서울특별시 영등포구 도림로64길 4,126.904331802281,37.4971592862609
348532,김밥천국길동,음식,분식,라면김밥분식,서울특별시,강동구,길동,길동,서울특별시 강동구 명일로 244,127.147088081905,37.5404029377694
400239,보케리아,음식,유흥주점,기타일반유흥주점,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 회나무로26길 7,126.991533046287,37.5394112147521
34769,태성실용음악교습소,학문/교육,학원기타,학원(종합),서울특별시,동대문구,청량리동,청량리동,서울특별시 동대문구 제기로 144,127.04906814226,37.5860582017798
127525,보체헤어,생활서비스,이/미용/건강,여성미용실,서울특별시,서초구,방배1동,방배동,서울특별시 서초구 방배로 81,126.997103880378,37.4816562278605
252503,김이박부대찌게앤김밥,음식,한식,한식/백반/한정식,서울특별시,강남구,세곡동,세곡동,서울특별시 강남구 헌릉로 569,127.10121538995,37.4657523336574
155015,금산인삼집,음식,커피점/카페,전통찻집/인삼찻집,서울특별시,동작구,사당1동,사당동,서울특별시 동작구 남부순환로263길 32-1,126.976800881159,37.4788780954206
349174,강남주차장,생활서비스,자동차/이륜차,주차장운영,서울특별시,강남구,논현2동,논현동,서울특별시 강남구 논현로140길 22,127.031279506997,37.5170464940291
37917,모림영어교습소,학문/교육,학원-어학,학원-외국어/어학,서울특별시,노원구,공릉2동,공릉동,서울특별시 노원구 공릉로41길 12,127.078926224729,37.6246073005041
366719,삼육오족발,음식,한식,족발/보쌈전문,서울특별시,강동구,천호2동,천호동,서울특별시 강동구 올림픽로70길 50,127.126338668371,37.5391159177812
381872,ATA,소매,종합소매점,종합소매,서울특별시,송파구,문정2동,문정동,서울특별시 송파구 충민로 66,127.124940952848,37.477608217824
403587,컨트롤에프,생활서비스,세탁/가사서비스,청소/소독,서울특별시,금천구,가산동,가산동,서울특별시 금천구 벚꽃로 234,126.886122059407,37.4759855946297
314216,디이에스,소매,가방/신발/액세서리,액세서리판매,서울특별시,종로구,이화동,이화동,서울특별시 종로구 이화장1나길 14-4,127.006620861416,37.5774550634451
341692,슈콤마보니,소매,가방/신발/액세서리,구두제화/캐주얼화,서울특별시,노원구,상계2동,상계동,서울특별시 노원구 동일로 1414,127.061377944666,37.6552664327901
139029,보물찾기,소매,의복의류,일반의류,서울특별시,중랑구,중화2동,중화동,서울특별시 중랑구 중랑역로13길 8-1,127.07506816673,37.5967709793673
221981,짱솔학원,학문/교육,학원기타,학원(종합),서울특별시,강남구,대치1동,대치동,서울특별시 강남구 남부순환로 2935,127.061319257845,37.4939877368285
139363,썬바이오의료기,소매,의약/의료품소매,의료용품소매,서울특별시,구로구,구로2동,구로동,서울특별시 구로구 구로동로26길 5,126.884446290506,37.4906027816726
124246,제이제이헤어,생활서비스,이/미용/건강,여성미용실,서울특별시,강서구,화곡본동,화곡동,서울특별시 강서구 초록마을로9길 4,126.848331049059,37.5426966818724
391999,리더스아이,생활서비스,광고/인쇄,인쇄종합,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산디지털1로 171,126.880658049948,37.4807545579068
2069,신의주찹쌀순대,음식,별식/퓨전요리,순대전문점,서울특별시,서초구,서초4동,서초동,서울특별시 서초구 서초대로75길 45,127.024513775041,37.5014836817429
12697,씨앤엘학원,학문/교육,학원-보습교습입시,학원-입시,서울특별시,동작구,상도2동,상도동,서울특별시 동작구 상도로 252,126.946276881611,37.5044158893839
308030,방짐이불,소매,가정/주방/인테리어,침구/수예품,서울특별시,관악구,신원동,신림동,서울특별시 관악구 신원로3길 20-3,126.92735818444,37.4820527818281
359191,꿈나무어린이집,학문/교육,유아교육,어린이집,서울특별시,강남구,삼성1동,삼성동,서울특별시 강남구 테헤란로87길 58,127.057519244112,37.5120056433882
256038,로미오와줄리엣,음식,커피점/카페,커피전문점/카페/다방,서울특별시,광진구,화양동,화양동,서울특별시 광진구 능동로 111,127.070835091269,37.5410079404983
317098,생어거스틴,생활서비스,광고/인쇄,인쇄종합,서울특별시,강서구,방화2동,방화동,서울특별시 강서구 하늘길 38,126.802937461062,37.5713574580352
189296,장안방앗간,음식,제과제빵떡케익,제과점,서울특별시,중랑구,면목본동,면목동,서울특별시 중랑구 면목로74길 23,127.088791801044,37.5894531186779
344162,양엔닭숯불꼬치구이,음식,유흥주점,꼬치구이전문점,서울특별시,강북구,송중동,미아동,서울특별시 강북구 도봉로8길 8,127.030663410367,37.6126693889146
27203,네일엔속눈섭,생활서비스,이/미용/건강,발/네일케어,서울특별시,성동구,왕십리도선동,도선동,서울특별시 성동구 무학로6길 50,127.035023181647,37.5645083752463
194503,E10전자,소매,가전제품소매,일반가전제품,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 청파로 100,126.96232767751,37.5328869119328
82198,태후사랑,생활서비스,이/미용/건강,여성미용실,서울특별시,구로구,오류2동,오류동,서울특별시 구로구 서해안로30길 13-8,126.844444480019,37.493155668451
148699,마음수련압구정센터,관광/여가/오락,요가/단전/마사지,요가/단식,서울특별시,강남구,신사동,신사동,서울특별시 강남구 논현로155길 9,127.027271288291,37.5216900110579
153266,대영당구장,관광/여가/오락,PC/오락/당구/볼링등,당구장,서울특별시,서초구,방배3동,방배동,서울특별시 서초구 방배로 58,126.999026040776,37.4799605225261
176562,성준모터스,소매,자동차/자동차용품,자동차부품판매,서울특별시,성동구,송정동,송정동,서울특별시 성동구 동일로 279,127.071696532802,37.5564046599721
111790,미니문방구,소매,사무/문구/컴퓨터,사무/문구용품,서울특별시,성북구,길음2동,길음동,서울특별시 성북구 삼양로8길 14,127.024456336804,37.6074733110045
76098,남양여류철학관,생활서비스,개인서비스,운명감정작명,서울특별시,종로구,숭인2동,숭인동,서울특별시 종로구 종로66길 31,127.022104266761,37.5734395466325
283959,클로이에스테틱,생활서비스,이/미용/건강,비만/피부관리,서울특별시,마포구,서교동,서교동,서울특별시 마포구 양화로7길 20,126.914861544053,37.5517605689827
131232,팔팔세탁소,생활서비스,세탁/가사서비스,세탁소/빨래방,서울특별시,송파구,방이1동,방이동,서울특별시 송파구 가락로40길 9,127.120058654137,37.5111725561196
374901,퓨전포차,음식,유흥주점,소주방/포장마차,서울특별시,은평구,대조동,대조동,서울특별시 은평구 통일로69길 33,126.925557179357,37.6100021975459
215467,주암이엔씨,생활서비스,세탁/가사서비스,청소/소독,서울특별시,마포구,용강동,마포동,서울특별시 마포구 마포대로 15,126.94397362005,37.5386440637339
287608,케이비와이즈스타제2호기업구조조정부동산투자회,부동산,부동산중개,부동산중개,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 테헤란로 124,127.03168521928,37.4987764460108
355909,제트치과의원,의료,병원,치과의원,서울특별시,강남구,도곡1동,도곡동,서울특별시 강남구 강남대로 248,127.033900636806,37.4857022343301
126618,오성부동산,부동산,부동산중개,부동산중개,서울특별시,서초구,방배본동,방배동,서울특별시 서초구 방배중앙로25길 37,126.983958406547,37.4938613144404
194101,레인보우전자,소매,가전제품소매,일반가전제품,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 청파로 77,126.960850349137,37.5333514753031
49321,뽀글뚝배기냠냠비빔밥,음식,한식,돌솥/비빕밥전문점,서울특별시,종로구,혜화동,명륜3가,서울특별시 종로구 명륜길 17,126.995744790465,37.5881394787604
181112,성원안전산업,소매,기타판매업,안전보호구판매,서울특별시,금천구,시흥3동,시흥동,서울특별시 금천구 시흥대로 97,126.901051927954,37.4446697006433
281686,스시샌프란시스코,음식,일식/수산물,음식점-초밥전문,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 한강대로 139-1,126.970192611902,37.5319646088047
298415,카페브라운비,음식,한식,한식/백반/한정식,서울특별시,노원구,월계1동,월계동,서울특별시 노원구 석계로18길 23,127.060536401459,37.6240027862547
334048,준텔레콤,소매,사진/광학/정밀기기소매,핸드폰소매,서울특별시,은평구,갈현2동,갈현동,서울특별시 은평구 연서로29길 25,126.917571578897,37.619426073018
247992,한살림생협명일매장,소매,음/식료품소매,유기농식품판매,서울특별시,강동구,명일2동,명일동,서울특별시 강동구 동남로73길 9,127.155551398406,37.552519894987
181373,일번옥,음식,한식,한식/백반/한정식,서울특별시,광진구,군자동,군자동,서울특별시 광진구 동일로60길 48-1,127.075915086563,37.5575730751396
120640,씽크에프씨,음식,한식,한식/백반/한정식,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 강남대로94길 28,127.029581894014,37.4996332098094
11712,아싸라비어1000,음식,유흥주점,호프/맥주,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 명물길 26,126.938235560335,37.5578748908068
237804,펫가든동물병원,의료,수의업,동물병원,서울특별시,송파구,잠실6동,신천동,서울특별시 송파구 올림픽로 300,127.10428390105,37.5136310129521
141822,더질러,소매,의복의류,일반의류,서울특별시,광진구,화양동,화양동,서울특별시 광진구 동일로22길 88,127.068944640834,37.5410651343027
190769,마녀포차,음식,유흥주점,소주방/포장마차,서울특별시,동대문구,회기동,회기동,서울특별시 동대문구 회기로21길 8-6,127.053289364576,37.5915884981988
181610,굿씽크,소매,가구소매,일반가구소매,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로 37-13,126.93666910707,37.5502289824208
212284,까페모임,음식,커피점/카페,커피전문점/카페/다방,서울특별시,마포구,상암동,상암동,서울특별시 마포구 매봉산로 72,126.893660528854,37.5780362312165
344205,참참치킨호프,음식,일식/수산물,참치전문점,서울특별시,동작구,상도4동,상도동,서울특별시 동작구 성대로14길 84,126.938620990833,37.4947511798178
53888,이니스프리,생활서비스,광고/인쇄,인쇄종합,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 강남대로 396,127.028289159891,37.4981538632695
228282,나띵베러,음식,패스트푸드,패스트푸드,서울특별시,강남구,논현1동,논현동,서울특별시 강남구 학동로20길 55,127.027184510309,37.5100747297652
343994,개별용달,생활서비스,운송/배달/택배,종합이삿짐대행,서울특별시,동대문구,전농1동,전농동,서울특별시 동대문구 답십리로23나길 23,127.053040556775,37.5799450162396
180918,대길한약방,의료,병원,한의원,서울특별시,동대문구,제기동,제기동,서울특별시 동대문구 약령중앙로 18-1,127.037144144792,37.580005641096
277844,본힐링,생활서비스,이/미용/건강,비만/피부관리,서울특별시,마포구,상암동,상암동,서울특별시 마포구 월드컵북로 352-16,126.893282594034,37.5775641510711
96375,다비다간병센터,의료,유사의료업,유사의료업기타,서울특별시,영등포구,신길1동,신길동,서울특별시 영등포구 영등포로 372,126.919473226518,37.5137338362037
145330,호식이두마리치킨,음식,닭/오리요리,후라이드/양념치킨,서울특별시,동작구,노량진2동,노량진동,서울특별시 동작구 노량진로8길 70,126.938864061666,37.5119363471883
105640,에버그린,음식,양식,정통양식/경양식,서울특별시,서대문구,홍은2동,홍은동,서울특별시 서대문구 모래내로 350,126.935303411433,37.5809871366969
312734,쉐프의부대찌개,음식,한식,부대찌개/섞어찌개,서울특별시,송파구,가락본동,가락동,서울특별시 송파구 송파대로28길 27,127.120080194832,37.4948815412923
226304,모두기획,소매,사무/문구/컴퓨터,컴퓨터/주변기기,서울특별시,성동구,성수1가1동,성수동1가,서울특별시 성동구 연무장길 20-1,127.051760344727,37.543397269993
58244,동백상회,소매,가방/신발/액세서리,양품점,서울특별시,관악구,인헌동,봉천동,서울특별시 관악구 인헌3가길 2,126.967355995123,37.4742456011668
406054,힐링데이발아로마샵,생활서비스,이/미용/건강,비만/피부관리,서울특별시,동대문구,전농1동,전농동,서울특별시 동대문구 서울시립대로27길 3,127.05278905476,37.5828173301724
189377,본전해물아구찜,음식,일식/수산물,아구전문,서울특별시,영등포구,문래동,문래동2가,서울특별시 영등포구 도림로139길 2,126.893522662589,37.5146288931895
362038,스칼렛,생활서비스,이/미용/건강,여성미용실,서울특별시,은평구,대조동,대조동,서울특별시 은평구 역말로9길 5-1,126.921593052146,37.6115698725767
308920,SUNWOO,소매,종합소매점,종합소매,서울특별시,종로구,종로5.6가동,종로6가,서울특별시 종로구 종로 266,127.007310641055,37.5706940376659
228510,액티브샵,생활서비스,이/미용/건강,비만/피부관리,서울특별시,구로구,신도림동,신도림동,서울특별시 구로구 경인로 661,126.886965798897,37.5090348833153
255306,나이키돈암점,소매,의복의류,캐쥬얼/스포츠의류,서울특별시,성북구,동선동,동선동1가,서울특별시 성북구 동소문로22길 12,127.017450718419,37.5924489293771
263700,베이커리라리,음식,제과제빵떡케익,제과점,서울특별시,송파구,문정2동,문정동,서울특별시 송파구 송파대로27길 30,127.115648910562,37.4908927911128
337637,니르바나필하모닉오케스트라,관광/여가/오락,연극/영화/극장,연극/음악/예술관련기타,서울특별시,송파구,잠실6동,신천동,서울특별시 송파구 올림픽로35길 112,127.09845837849,37.5164520546919
63645,라이온코리아,생활서비스,개인서비스,번역/통역서비스,서울특별시,금천구,가산동,가산동,서울특별시 금천구 서부샛길 606,126.876995544881,37.4799449018353
175298,잔비어,음식,유흥주점,호프/맥주,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 한강대로 122,126.969545101937,37.5305082763608
66176,리베,음식,유흥주점,호프/맥주,서울특별시,노원구,상계3.4동,상계동,서울특별시 노원구 덕릉로 756,127.077171563209,37.6648068530174
42645,방초화원,소매,선물/팬시/기념품,꽃집/꽃배달,서울특별시,서초구,서초4동,서초동,서울특별시 서초구 서운로 162,127.023995020511,37.4978931991343
184565,선아뜰리에,학문/교육,학원-음악미술무용,서예/서화/미술,서울특별시,구로구,신도림동,신도림동,서울특별시 구로구 경인로59길 8,126.883408521215,37.5063792736014
86906,헬스메카한의원,의료,병원,한의원,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 선릉로 523,127.047774736368,37.5061967782222
132502,델리컵치킨,음식,닭/오리요리,후라이드/양념치킨,서울특별시,광진구,구의1동,구의동,서울특별시 광진구 광나루로36길 50,127.08593122512,37.5427927080076
150134,예삐헤어쎈스,생활서비스,이/미용/건강,여성미용실,서울특별시,마포구,합정동,합정동,서울특별시 마포구 희우정로 29,126.90754549265,37.5497829014385
142237,서진부동산,부동산,부동산중개,부동산중개,서울특별시,관악구,중앙동,봉천동,서울특별시 관악구 남부순환로 1795,126.949657786182,37.4818656816446
356285,심현성수학연구소,학문/교육,학원-보습교습입시,학원-입시,서울특별시,강남구,압구정동,신사동,서울특별시 강남구 압구정로 228,127.032803385496,37.52869156193
132274,창신떡방앗간,생활서비스,세탁/가사서비스,방앗간/정미소,서울특별시,노원구,중계2.3동,중계동,서울특별시 노원구 동일로207길 18,127.062250589315,37.6444519449018
307327,동평화닷컴,소매,종합소매점,종합소매,서울특별시,중구,신당동,신당동,서울특별시 중구 청계천로 318,127.013758243194,37.569351461721
329608,공차,음식,커피점/카페,커피전문점/카페/다방,서울특별시,송파구,문정2동,문정동,서울특별시 송파구 송파대로 111,127.124872301331,37.4796170833121
389503,풀앤베어,생활서비스,광고/인쇄,인쇄종합,서울특별시,구로구,신도림동,신도림동,서울특별시 구로구 경인로 662,126.888484621418,37.5080580382841
83984,울림피아노,학문/교육,학원-음악미술무용,피아노/바이올린/기타,서울특별시,노원구,상계5동,상계동,서울특별시 노원구 한글비석로 396,127.073564422644,37.6622917239967
390964,슈퍼토이즈,소매,취미/오락관련소매,완구점,서울특별시,강동구,고덕2동,고덕동,서울특별시 강동구 상일로17길 9,127.170364178203,37.5588241675839
207890,백승,부동산,부동산중개,부동산중개,서울특별시,은평구,응암3동,응암동,서울특별시 은평구 가좌로 176,126.921461579793,37.58694345691
301462,이화더블유산부인과,의료,병원,내과/외과,서울특별시,마포구,공덕동,아현동,서울특별시 마포구 마포대로 208,126.956827025172,37.5525082273898
311566,조대약국,의료,약국/한약방,약국,서울특별시,동대문구,제기동,제기동,서울특별시 동대문구 약령중앙로8길 10,127.037736086518,37.5815152106853
178010,만리향,음식,중식,중국음식/중국집,서울특별시,용산구,원효로2동,원효로3가,서울특별시 용산구 원효로41길 16,126.958516491793,37.5343851377814
134348,미시샵,소매,의복의류,일반의류,서울특별시,성북구,길음1동,길음동,서울특별시 성북구 길음로 74,127.021012217905,37.609282908126
193496,트리윈시스템,음식,한식,한식/백반/한정식,서울특별시,송파구,잠실6동,신천동,서울특별시 송파구 올림픽로35가길 16,127.102985725638,37.5162432391894
381597,르라보,소매,종합소매점,종합소매,서울특별시,서초구,반포4동,반포동,서울특별시 서초구 신반포로 176,127.00239321346,37.5039300142165
310066,위스,소매,의복의류,일반의류,서울특별시,중구,신당동,신당동,서울특별시 중구 마장로1길 22,127.012757292062,37.5688565318114
218567,해상엔터프라이즈,생활서비스,세탁/가사서비스,청소/소독,서울특별시,강남구,대치2동,대치동,서울특별시 강남구 영동대로 416,127.065312595718,37.5065801398546
253799,들녘멸치국수,음식,분식,국수/만두/칼국수,서울특별시,성북구,보문동,보문동1가,서울특별시 성북구 보문로 124,127.019187130506,37.5861110328605
34453,나례태권도,학문/교육,학원-예능취미체육,태권도장,서울특별시,강서구,우장산동,내발산동,서울특별시 강서구 강서로 322,126.837150662896,37.5543726184049
125264,만남호프,음식,유흥주점,호프/맥주,서울특별시,동대문구,청량리동,청량리동,서울특별시 동대문구 홍릉로 23,127.044154168085,37.5825134521452
262936,코튼,소매,의복의류,일반의류,서울특별시,강남구,신사동,신사동,서울특별시 강남구 압구정로12길 44,127.022664605552,37.5210032230474
201693,켐코리아,소매,종합소매점,생활용품판매,서울특별시,강서구,등촌1동,등촌동,서울특별시 강서구 화곡로 408,126.854872715149,37.5596366752058
114683,시골가마솥토종순대국,음식,한식,한식/백반/한정식,서울특별시,송파구,가락본동,가락동,서울특별시 송파구 오금로36길 69-16,127.121506512625,37.4976584157327
20477,온누리,생활서비스,세탁/가사서비스,세탁소/빨래방,서울특별시,은평구,진관동,진관동,서울특별시 은평구 통일로 1010,126.918556057866,37.6327883369568
314344,하라미,생활서비스,이/미용/건강,비만/피부관리,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 곰달래로 93,126.843246136255,37.5305100298989
263555,오피스넥스송파강동점,소매,사무/문구/컴퓨터,사무/문구용품,서울특별시,송파구,방이1동,방이동,서울특별시 송파구 위례성대로16길 14,127.124441810598,37.511655657482
193398,민이랑,소매,의복의류,일반의류,서울특별시,강동구,천호3동,천호동,서울특별시 강동구 진황도로 18,127.129075332597,37.5392622806945
324664,캐피타전자,소매,가전제품소매,일반가전제품,서울특별시,영등포구,당산1동,당산동2가,서울특별시 영등포구 영등포로 109,126.894381680259,37.5223408484734
237614,베네베네어린이집,학문/교육,유아교육,어린이집,서울특별시,영등포구,당산1동,당산동2가,서울특별시 영등포구 당산로 95,126.894660354552,37.5233886652298
143156,G7,음식,양식,정통양식/경양식,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼로3길 22,127.031225118816,37.4949972506884
356336,길농원냉면,음식,한식,냉면집,서울특별시,중구,회현동,충무로1가,서울특별시 중구 소공로 58,126.982048188731,37.5603962450684
